387
-1,2462,2462,2460,14040,16152,23713,
-1,2460,2460,2462,51086,56926,60644,
-1,2462,2462,2460,75079,78218,86725,
-1,2460,2460,2462,114158,117428,127469,
-1,2462,2462,2460,159183,166756,173708,
1,2460,2460,2462,192224,196368,207950,
1,2460,2460,2462,241274,246264,254986,
1,2462,2462,2460,282311,288127,292675,
1,2462,2462,2462,328352,331176,332027,
