386
-1,2461,2461,2459,3001,3812,7763,
1,2459,2459,2461,29058,36055,46356,
-1,2461,2461,2461,66096,67563,69689,
-1,2459,2459,2461,92136,97191,108885,
1,2461,2461,2459,133133,148608,153334,
1,2461,2461,2461,180171,185734,187567,
-1,2461,2461,2459,214200,215873,235112,
-1,2459,2459,2459,260286,264057,276212,
-1,2461,2461,2461,298273,314211,322400,
