355
-1,2408,2408,2408,15020,31517,36420,
-1,2410,2410,2410,58026,64841,66653,
1,2410,2410,2410,100038,109566,111353,
-1,2410,2410,2410,150041,151514,154644,
-1,2410,2410,2410,172044,174734,179352,
1,2410,2410,2410,219474,236486,238516,
-1,2408,2408,2408,258080,0,269460,
-1,2408,2408,2408,283085,285059,287299,
