177
-1,2142,2142,2142,11018,13961,15475,
-1,2141,2141,2141,32037,34107,35494,
-1,2142,2142,2142,60060,60715,61841,
-1,2141,2141,2141,76072,77590,80182,
-1,2141,2141,2141,97094,98233,99868,
1,2142,2142,2142,113118,113744,115135,
1,2142,2142,2142,128134,128612,130234,
-1,2142,2142,2142,143175,144133,145837,
1,2141,2141,2141,160152,160938,161730,
-1,2142,2142,2142,174171,174565,176108,
