155
-1,2102,2102,2102,12057,17643,18823,
1,2102,2102,2102,33084,34390,36459,
0,2102,-1,-1,50104,-1,-1,
0,2103,-1,-1,50070,-1,-1,
0,2102,-1,-1,120151,-1,-1,
0,2102,-1,-1,189227,-1,-1,
0,2103,-1,-1,189148,-1,-1,
0,2102,-1,-1,257295,-1,-1,
-1,2103,2103,2103,302204,307452,310463,
1,2103,2103,2103,329235,330085,331682,
1,2102,2102,2102,347388,363694,365584,
1,2102,2102,2102,405453,409254,411135,
