1633
0,1634,1634,-1,37076,37793,-1,
0,1634,-1,-1,37076,-1,-1,
-1,1634,1634,1634,80120,82903,83582,
-1,1633,1633,1633,101167,104828,108806,
-1,1633,1633,1633,125174,126805,127795,
-1,1634,1634,1634,142165,148051,149793,
-1,1633,1633,1633,167357,167704,168992,
-1,1633,1633,1633,182245,184611,186429,
1,1634,1634,1634,227250,229318,230280,
