183
-1,2147,2147,2147,13023,13760,14809,
-1,2147,2147,2147,29040,29534,31022,
-1,2149,2149,2149,45046,45643,47024,
-1,2147,2147,2147,61067,62445,63692,
1,2147,2147,2147,77081,77497,79036,
1,2147,2147,2147,96102,96520,97278,
1,2149,2149,2149,112100,112588,114323,
1,2147,2147,2147,126129,126870,128098,
