178
-1,2148,2148,2148,3001,4530,7103,
-1,2150,2150,2150,21028,22318,23454,
-1,2148,2148,2148,37040,37809,39011,
-1,2150,2150,2150,53053,53640,54859,
1,2148,2148,2148,69068,69446,70533,
1,2150,2150,2150,85077,85528,86778,
-1,2148,2148,2148,102094,102544,103753,
1,2148,2148,2148,116108,117014,118346,
-1,2148,2148,2148,130120,130915,132688,
1,2150,2150,2150,147129,147693,148872,
