300
-1,2344,2344,2344,24051,28404,30574,
-1,2346,2346,2346,53041,67581,79478,
1,2344,2344,2344,109143,114852,116309,
1,2346,2346,2346,150111,153043,155889,
1,2344,2344,2344,205259,207505,209045,
-1,2346,2346,2346,248216,260468,272956,
-1,2344,2344,2344,295325,308577,316829,
1,2346,2346,2346,353254,362887,364500,
