1876
-1,1876,1876,1876,3002,3107,5576,
-1,1876,1876,1876,19044,20815,21374,
-1,1875,1875,1875,35059,36456,36989,
0,1876,1876,-1,50075,52720,-1,
-1,1876,1876,1876,92131,93152,94281,
1,1875,1875,1875,108137,110152,111923,
0,1876,1876,-1,152177,154439,-1,
-1,1876,1876,1876,195223,197961,198572,
1,1875,1875,1875,233242,235746,237028,
