276
0,2313,-1,-1,3002,-1,-1,
0,2315,-1,-1,3001,-1,-1,
0,2313,-1,-1,73120,-1,-1,
0,2315,-1,-1,73114,-1,-1,
-1,2313,2313,2313,144200,147324,148044,
-1,2313,2313,2313,161202,161687,162318,
-1,2313,2313,2313,175212,175731,176777,
-1,2315,2315,2315,192232,192613,193763,
1,2313,2313,2313,209263,209800,210766,
