105
-1,2033,2033,2033,15037,0,30959,
-1,2033,2033,2033,45072,0,69938,
-1,2033,2033,2033,84120,87192,88063,
-1,2033,2033,2033,122144,130043,130958,
-1,2033,2033,2033,153175,153658,154584,
-1,2033,2033,2033,170193,171215,172378,
-1,2033,2033,2033,186215,186530,187654,
1,2036,2036,2036,201209,201801,202816,
