154
-1,2100,2100,2100,3002,0,5037,
1,2101,2101,2101,25037,26740,27976,
1,2100,2100,2100,41045,42529,43995,
0,2100,-1,-1,85084,-1,-1,
0,2101,-1,-1,86094,-1,-1,
0,2100,-1,-1,154143,-1,-1,
0,2101,-1,-1,155158,-1,-1,
-1,2101,2101,2101,225217,250522,251736,
-1,2101,2101,2101,292281,295566,296849,
-1,2100,2100,2100,316314,321805,323250,
-1,2101,2101,2101,338324,340408,342048,
0,2100,2100,-1,370372,372528,-1,
0,2101,-1,-1,371364,-1,-1,
