230
-1,2224,2224,2224,12017,12420,13679,
-1,2224,2224,2224,29030,0,42480,
-1,2224,2224,2224,56058,56553,57841,
-1,2227,2227,2227,72061,74692,76032,
-1,2224,2224,2224,91082,91656,93520,
-1,2224,2224,2224,117102,118776,120113,
1,2224,2224,2224,135116,136291,137259,
1,2224,2224,2224,151132,151575,152623,
