459
-1,2576,2576,2577,16006,17028,26797,
-1,2577,2577,2576,40052,46549,60740,
1,2577,2577,2576,93093,94659,101612,
-1,2576,2576,2577,127010,130284,153625,
0,2577,-1,-1,127115,-1,-1,
-1,2576,2576,2577,195013,196836,213354,
-1,2576,2576,2577,253135,262420,273555,
1,2576,2576,2577,294134,304812,313710,
-1,2576,2576,2577,343139,349588,372236,
0,2577,-1,-1,343239,-1,-1,
