458
-1,2575,2575,2578,3001,6702,11481,
1,2575,2575,2575,32023,33535,34566,
-1,2578,2578,2575,67048,71203,87670,
-1,2575,2575,2578,108154,117728,122095,
0,2578,2578,-1,161100,168114,-1,
0,2575,2575,-1,219183,242103,-1,
1,2578,2578,2575,279326,286804,288712,
1,2575,2575,2578,319240,330928,338057,
1,2578,2578,2575,378334,382116,395716,
